Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iceland,ISL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.34734344,,97.56240845,98.11554718,99.75811005,,,,,99.17396,97.65993,97.88858,97.65522,97.74163,98.81261,,98.93062,98.53826,97.96496,98.35369,98.58564,98.60838,99.53291,,,
Iceland,ISL,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.32543182,,98.44094849,98.86128235,99.05043793,,,,,97.19316,95.40354,95.59117,96.76469,98.35124,99.51226,,99.52137,98.90912,98.35787,97.70874,97.6539,98.52406,99.37185,,,
Iceland,ISL,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,,,,99.12989807,,,,,,,,,,,,,,,,,97.33664703,,97.9897995,98.47849274,99.41332245,98.79554749,98.82721,99.14985,99.20209,98.20419,96.5557,96.76546,97.22027,98.03954,99.1549,99.6124,99.2208,98.72088,98.15848,98.03622,98.12777,98.56708,99.45437,99.83367,,
Iceland,ISL,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6810379,99.13487244,98.37275,94.90691,91.96908,95.40659,95.01933,98.06695,99.49324,104.19103,100.38854,97.60134,98.63208,99.48897,97.30901,97.54574,97.81707,99.22846,101.7399,101.6511,,
Iceland,ISL,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8165665,100.9973984,97.06757,96.47503,93.64211,97.75959,96.65775,99.67697,97.63928,103.53391,101.38293,97.54485,98.51232,100.3665,98.83408,98.34061,98.21504,99.04525,101.3525,100.9009,,
Iceland,ISL,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48789978,97.18437958,99.73404,93.27511,90.22787,92.95648,93.31166,96.38554,101.43139,104.87562,99.35675,97.65968,98.75539,98.58624,95.73086,96.71533,97.39677,99.42401,102.1557,102.454,,
Iceland,ISL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,98.27232361,99.0226593,98.91892242,98.84487915,99.62203979,99.88166809,99.63037872,,,,,,99.36595917,100.2005997,,97.63822174,97.87713623,99.96101379,100.9127808,,,,99.00572968,97.39987183,97.98886108,97.63430023,98.18753052,99.91500854,102.3218002,104.1275,103.72765,100.32856,99.29633,97.7699,98.0117,97.71775,97.82456,98.90994,99.65884,98.99003,98.64409,98.01765,98.43862,98.65022,98.67192,99.58274,100.354,,
Iceland,ISL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,97.97177124,98.84529877,98.70217133,99.12595367,100,99.46845245,99.99214172,,,,,,99.51741791,100.2855301,,97.64714813,97.42066956,99.9105835,101.3639679,,,,98.66970062,97.37368011,97.81333923,98.51683044,98.93720245,99.23622131,99.81568909,101.80556,102.01058,98.7336,97.23144,95.51192,95.66197,96.88257,98.45805,99.58678,100.11602,99.63761,98.98411,98.41895,97.78287,97.70069,98.57701,99.48309,100.3488,,
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.12566376,98.9359436,98.81281281,98.98258209,99.80722046,99.67928314,99.80750275,98.54560852,98.03820038,98.41175079,99.09461975,99.01815796,99.43955994,100.2418823,99.31040192,97.64257813,97.65408325,99.93631744,101.1338806,101.4144363,101.170639,100.1350937,98.84156036,97.38709259,97.90337372,98.06362915,98.55238342,99.58429718,101.0990829,102.99279,102.88729,99.54758,98.28539,96.6649,96.863,97.30983,98.13413,99.24107,99.88292,99.30812,98.81152,98.2153,98.11584,98.18361,98.62543,99.53414,100.3514,,
Iceland,ISL,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,,,,,,,,,,19.57049942,19.1027298,18.56547928,18.44883919,19.5228405,19.1434803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70073,9.92804,9.85605,9.99398,10.14405,,,,
Iceland,ISL,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,48.72164154,48.8513298,48.89957809,49.06085968,49.08995819,48.87577057,49.05107117,,,,,,48.63298035,48.62736893,,48.75014877,48.75,48.94853973,49.11486816,,,,48.77175903,48.77761841,48.6649704,48.87239075,48.85829163,48.55075073,48.16999054,48.30573,48.52451,48.56507,48.43343,48.35399,48.28001,48.62759,49.02938,49.09334,49.12927,49.28301,49.32726,49.35516,49.05673,48.89937,48.95799,48.74014,48.58197,,
Iceland,ISL,"Primary education, pupils",SE.PRM.ENRL,,,,,,,,,,,,27066,27336,27217,27046,26922,26418,25924,25138,24687,24599,24736,24809,25018,25280,25058,24603,24560,25108,25420,25525,29816,29649,29351,28960,29138,29221,29342,29705,30355,31282,31786,31465,31470,30984,30785,30421,30084,29945,29860,29568,29432,29387,29578,29892,30422,31194,31981,,
Iceland,ISL,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Iceland,ISL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.40071106,90.49762726,99.7825,111.93043,106.06061,109.3578,98.46871,98.52312,96.78497,94.98314,94.78129,98.98027,98.02003,99.86001,98.16384,,,,,,,
Iceland,ISL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.52451324,90.42996216,103.20906,114.61428,106.21495,109.34412,99.34811,100.62814,94.94084,94.97942,94.84144,99.48007,98.93096,100.5495,94.53957,,,,,,,
Iceland,ISL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.48455811,90.56878662,96.18623,109.12281,105.89956,109.37207,97.55102,96.32224,98.7174,94.98704,94.71815,98.45665,97.0684,99.14367,101.9166,,,,,,,
Iceland,ISL,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Iceland,ISL,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,101.5769882,94.95797729,,108.5687408,109.6849976,106.5451126,107.3386002,,,,,,,,,86.78463745,86.0210495,85.80491,87.34195,90.71439,92.33834,98.19258,98.35616,97.9855,97.29903,97.77429,97.03636,97.42977,97.13992,97.21512,96.43941,97.16063,96.83553,94.22393,92.68122,,
Iceland,ISL,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,100.0489197,95.59902191,,108.4960938,109.4449921,104.1727295,103.6231918,,,,,,,,,85.5196228,84.57478333,84.38509,85.36009,88.85841,93.38856,98.9677,99.02717,98.15219,96.41613,97.08171,96.55989,95.2145,94.42498,95.49388,96.17414,98.6099,97.98229,96.18922,95.56897,,
Iceland,ISL,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,,,56.78792953,68.63410187,74.28901672,80.73200226,83.9606781,88.30918121,94.33188629,104.9868088,102.5244064,96.16848755,99.71475983,100.8333282,95.27108002,100.8145676,108.5330811,109.5670929,105.3809509,105.5174026,99.64656067,,,,,,,,86.16734314,85.31372833,85.10929,86.36989,89.80416,92.85324,98.57236,98.68497,98.06712,96.86584,97.43385,96.80199,96.34193,95.80811,96.37555,96.31078,97.86044,97.38984,95.17485,94.08853,,
Iceland,ISL,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.249370098,4.250450134,4.02893,3.85276,3.62742,3.32904,6.29323,6.31947,6.26866,6.31247,6.22505,5.98991,6.06415,5.06398,5.02733,4.91262,4.83956,4.76812,,,,
Iceland,ISL,"Preprimary education, duration (years)",SE.PRE.DURS,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Iceland,ISL,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,0.356959999,0.39151001,0.444819987,0.472350001,0.546840012,0.624849975,0.67422998,0.738969982,,,1.052139997,,1.080279946,1.119330049,,1.288079977,,,1.309769988,1.316969991,1.386160016,1.452059984,1.396460056,1.419170022,1.40162003,1.477399945,1.460630059,1.548449993,1.687929988,1.66073,1.7105,1.74934,1.79138,1.8742,1.92217,1.88662,1.87715,1.89651,1.86999,1.78877,1.68658,1.71124,1.70793,1.74219,1.79247,1.86932,1.86603,,
Iceland,ISL,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,,0.832629979,,,,0.849489987,0.853169978,0.89121002,,,0.988940001,0.913540006,,0.925100029,0.917699993,,0.929059982,,0.955789983,0.950919986,,0.964699984,0.972140014,0.984669983,0.981029987,0.971849978,0.971000016,,1.018550038,1.05885005,1.07494,1.0658,1.06123,1.06597,1.02587,1.01453,1.02072,1.0491,1.02933,1.0287,1.01619,1.00623,0.9935,1.03961,1.03503,1.00803,1.00184,0.98972,,
Iceland,ISL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.918340027,,,,0.927240014,0.923269987,0.945590019,,,,,,0.960889995,0.956770003,,0.961880028,,0.97627002,0.975849986,,,,0.990580022,0.990270019,0.984860003,0.989639997,,1.006850004,1.017860055,1.02583,1.02401,1.02296,1.02354,1.00171,0.99594,1.00692,1.02913,1.01894,1.01747,1.01159,1.00465,0.99769,1.01832,1.01443,1.00389,1.00102,0.99555,,
Iceland,ISL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.996940017,0.998210013,0.997810006,1.002840042,1.003790021,0.995859981,1.003630042,,,,,,1.001520038,1.000849962,,1.000090003,0.99533999,0.999499977,1.004469991,,,,0.996609986,0.999729991,0.998210013,1.009039998,1.007640004,0.993210018,0.975510001,0.9777,0.98345,0.9841,0.9792,0.97691,0.97603,0.99145,1.00648,1.00684,1.00459,1.00654,1.00345,1.00409,0.99334,0.99037,0.99904,0.999,0.99995,,
Iceland,ISL,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Iceland,ISL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,139.4288505,146.5866968,152.8664371,140.1934626,129.6988176,138.3240882,137.0750584,136.7350457,147.8488252,155.5357951,142.2216274,140.9879502,143.9472988,144.3033542,133.4580512,125.4600919,125.1588717,125.3807844,127.6069913,131.9303281,133.4648196,137.2337887,120.2211268,127.6866146,135.9430859,140.0611476,156.9758279,145.7401959,153.6315344,120.2368892,96.6774646,100,100.922332,99.82743966,104.0373868,111.1894472,114.0171155,128.3001053,143.6648565,139.9059531,
Iceland,ISL,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,7.803617571,13.13485114,9.773712085,10.44724573,10.13770492,10.79992507,11.80822556,11.62516183,11.60731755,11.3583863,13.19141819,14.59793508,14.79741682,15.54332408,15.64925248,16.31373432,16.6813856,16.86390125,14.29433159,12.94651051,14.51347345,14.41217121,15.07532912,15.05891515,14.05728985,13.99550541,13.11395689,12.95466394,13.01172491,15.42758087,14.65554744,13.03773598,12.63494013,11.91452269,11.52373665,13.07185385,16.26348957,17.41211375,14.44456278,12.92351001,14.86862161,14.36799599,14.3163255,12.25714598,9.986094927,14.68265204,14.23172094,
Iceland,ISL,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,15100000,37500000,40600000,60500000,77300000,115300000,202700000,305300000,474600000,752300000,1419700000,2553500000,3496600000,4854320000,6521200000,8986600000,12145500000,15913300000,15332000000,15094000000,17674000000,17601700000,19509300000,20342200000,21082800000,21547900000,24315050000,27723666000,29644769000,37311906810,37155576305,35027911664,38860287283,43429253347,47721847018,59692167854,78036889880,77432880271,67479300352,63641295224,80295350136,83945734969,97647394550,84378752436,1.14293E+11,1.24199E+11,1.24739E+11,
Iceland,ISL,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,0.619786467,-0.057578203,-2.241695671,-2.30419279,1.040750641,-0.329645524,-0.011730123,-0.134969701,0.466545327,0.95560156,0.801690448,-2.29738953,0.967211083,-1.849939041,-3.922995286,-2.162591709,-3.386720972,-3.347991657,-2.56710167,-3.682494765,-2.598984757,-3.022839886,-2.848236319,-2.407391918,-1.139659,0.411088076,1.174657297,2.687127179,2.618085816,-0.058012277,-1.191763766,-1.983328305,0.763341892,4.645429371,5.799177277,4.550538285,-11.89352391,-8.237727993,-8.469154834,-4.887932406,-3.146523569,-1.212992512,0.715637987,-0.211122623,12.24614643,1.79827453,-0.677957255,
Iceland,ISL,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,4600000,-600000,-34000000,-49900000,31700000,-14500000,-800000,-13600000,75800000,241500000,318000000,-1581000000,879400000,-2294800000,-6443000000,-4624300000,-8909300000,-10849500000,-9693100000,-15034200000,-10606300000,-12727000000,-12748100000,-11110900000,-5637200000,2209700000,7079971000,17438489000,18531600000,-463752256.7,-10153393372,-17365243869,7412696516,49189602238,70068453683,62712831594,-1.87291E+11,-1.34082E+11,-1.41665E+11,-85914940907,-57950429050,-23762051260,14839219359,-4830527769,3.06489E+11,47050900000,-19000724846,
Iceland,ISL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,2.613882058,3.790565044,2.828492479,2.705925802,1.513520648,2.130192113,1.634885878,1.592840953,1.877875716,1.924656725,2.037251732,1.922628771,1.857762385,1.909835533,1.446570262,1.236347923,1.301690214,1.166728573,1.595543296,1.623249728,1.390170024,1.754396701,1.748094679,1.481000277,1.593383667,1.065234745,1.681757768,1.783411615,1.534407717,1.932303958,1.737021165,2.0265395,1.710225741,1.262065364,1.290771637,1.630549439,1.959650031,1.932337703,1.404115193,0.751297416,0.81142291,1.527898184,1.773415504,1.814690463,1.744581112,,,
Iceland,ISL,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,19400000,39500000,42900000,58600000,46100000,93700000,111500000,160500000,305100000,486400000,808100000,1323100000,1689100000,2369100000,2375800000,2643700000,3424300000,3780900000,6024600000,6627100000,5673200000,7386500000,7824100000,6835300000,7881500000,5725900000,10136400000,11573700000,10861000000,15446908167,14798787890,17743584123,16607740940,13363779383,15595724757,22471269542,30859183163,31451822551,23486901972,13205516708,14944208990,29930930823,36772924520,41520480109,43662242454,,,
Iceland,ISL,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,3.732192423,2.965277465,4.061425099,5.947495619,2.462343787,4.308125992,2.249251065,2.4125834,1.085733453,1.206076007,2.534148547,3.338407784,2.244360856,3.68697978,4.700835807,2.05769598,1.833496601,3.162686437,3.639272018,2.611122022,3.861439097,3.215154921,3.464664179,3.678287888,2.238621669,-0.493000589,-0.014617243,-0.790246564,-1.394704846,6.423067204,2.185597742,0.404513686,0.562355565,-4.442356431,7.080704502,3.098305291,31.55118697,12.57414613,10.9708745,8.5697142,-0.881922704,-0.55188275,2.348014414,-7.667227233,-6.200484385,-8.645361439,-1.283824583,
Iceland,ISL,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,27700000,30900000,61600000,128800000,75000000,189500000,153400000,243100000,176400000,304800000,1005200000,2297400000,2040600000,4573600000,7720500000,4400000000,4823300000,10249000000,13741500000,10660200000,15758300000,13536700000,15507100000,16976500000,11073100000,-2650000000,-88102000,-5128416000,-9872141000,51346233000,18620497000,3541763000,5460949000,-47039300000,85552483000,42699014000,4.96846E+11,2.04664E+11,1.83512E+11,1.50629E+11,-16242623950,-10811168295,48687606831,-1.75428E+11,-1.55182E+11,-2.26201E+11,-35981026060,
Iceland,ISL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86946777,31.26816294,37.59237145,42.9971244,44.03830788,46.27509983,45.62448881,68.36352014,63.24809361,59.22650942,58.40050667,60.50103954,56.44322309,54.51751019,48.2467499,38.17991078,42.90373884,40.78229094,77.93890815,96.9238517,102.4201538,109.3501612,108.4655245,,,,73.18119788,,,
Iceland,ISL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12784E+11,1.27656E+11,1.53412E+11,1.8103E+11,1.97106E+11,2.13575E+11,2.25677E+11,3.67471E+11,3.81213E+11,3.84359E+11,4.13376E+11,4.83648E+11,4.80876E+11,4.77334E+11,4.68517E+11,4.0428E+11,5.18384E+11,5.62037E+11,1.22733E+12,1.57759E+12,1.7132E+12,1.92204E+12,1.99764E+12,,,,1.83153E+12,,,
Iceland,ISL,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072170348,-1.071372744,1.26245434,0.192315035,0.61642786,1.27089597,1.098962669,-0.081912513,1.160032754,1.896876454,1.223379275,6.365054958,0.993834254,-1.578814862,1.325697919,0.203072729,12.87985714,7.648843678,19.65766303,4.336418205,2.501746973,3.681781743,-4.028445093,-1.95582036,3.065431132,-7.877138778,6.045661873,-6.847044867,-0.117874834,
Iceland,ISL,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4048400000,-4374000000,5152000000,809700000,2759000000,5865600000,5435900000,-440300000,6991825000,12310046000,8659447000,50882481000,8467106000,-13823483000,12873650000,2150300000,1.55621E+11,1.05412E+11,3.09555E+11,70581998000,41847197588,64714491644,-74193031279,-38313759720,63563709343,-1.80231E+11,1.51307E+11,-1.79149E+11,-3303611347,
Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80303,1.96253,2.2513,2.6004,2.87427,2.85512,2.73249,,2.70562,2.92238,2.57245,2.52222,2.63933,,2.48344,,1.75515,1.99923,2.17034,2.0754,2.17877,,
Iceland,ISL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,46.85820673,44.88739984,42.04413885,40.43042482,31.28226226,32.94079877,32.20903425,36.64585601,38.97926086,34.37785907,32.20399959,30.96506106,29.20393414,28.27665559,30.79364598,28.4551648,25.86150432,25.14399655,24.20012329,25.83986296,26.52260945,29.05638113,36.07410373,37.963788,39.34903729,37.86983544,32.9880856,35.42194556,39.49672815,45.7664223,41.79004807,43.00355476,46.08135016,46.07137584,43.9408314,45.36955395,47.95564863,64.9318314,62.44426287,71.05016182,93.75844783,96.64317733,100.8172972,125.3176646,157.6945777,240.1415249,308.9863075,248.185852,194.6467693,172.4513473,160.3711555,136.9549708,118.0557138,107.7872109,94.81633008,88.10403448,84.50258123,87.67131496,92.25586507,
Iceland,ISL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,47.16963085,47.70760206,44.76219326,41.80500455,33.31455166,33.7956369,31.74679739,41.24212333,45.67942001,39.6285249,36.2955814,33.56211541,31.44594431,30.85807837,34.28541665,35.87799027,31.8863671,29.5041838,27.40039406,27.73529407,28.37512677,30.19522869,36.83538192,40.16798867,42.26633245,41.92253046,35.94833047,39.42965454,45.01487894,51.93470788,48.56672136,49.97025767,52.33221443,54.89842102,54.0552052,51.62277943,52.30938376,69.05131512,63.48401968,72.02334566,94.84216721,97.51829994,100.3991783,125.2283639,157.2648136,234.8265216,294.5956159,298.0918498,290.791179,279.8601106,244.2752199,178.7217379,150.7532492,135.1723201,111.3446423,104.3826319,95.48520229,97.82885671,96.65627237,
